candidate_id,golden_id,field_path,promotion_status,source_priority,confidence,domain
RP-711,G-RPT-0971,report.formula.CAL-FML-P00677-001,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-712,G-RPT-0972,report.formula.CAL-FML-P00685-001,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-715,G-RPT-0973,report.formula.CAL-FML-P00689-001,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-716,G-RPT-0974,report.formula.CAL-FML-P00689-002,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-792,G-RPT-0975,report.formula.CAL-FML-P00769-001,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-862,G-RPT-0976,report.formula.CAL-FML-P00791-007,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-960,G-RPT-0977,report.formula.CAL-FML-P00845-001,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-961,G-RPT-0978,report.formula.CAL-FML-P00846-001,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-962,G-RPT-0979,report.formula.CAL-FML-P00850-001,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-1017,G-RPT-0980,report.formula.CAL-FML-P00873-001,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-1018,G-RPT-0981,report.formula.CAL-FML-P00873-002,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-1019,G-RPT-0982,report.formula.CAL-FML-P00873-003,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-1020,G-RPT-0983,report.formula.CAL-FML-P00873-004,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-1021,G-RPT-0984,report.formula.CAL-FML-P00873-005,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-1022,G-RPT-0985,report.formula.CAL-FML-P00873-006,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-1023,G-RPT-0986,report.formula.CAL-FML-P00893-001,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-1137,G-RPT-0987,report.formula.CAL-FML-P01284-001,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-1138,G-RPT-0988,report.formula.CAL-FML-P01284-002,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-1139,G-RPT-0989,report.formula.CAL-FML-P01321-001,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-1140,G-RPT-0990,report.formula.CAL-FML-P01321-002,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-1147,G-RPT-0991,report.formula.CAL-FML-P01321-009,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-1148,G-RPT-0992,report.formula.CAL-FML-P01321-010,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-1349,G-RPT-0993,report.formula.CH5-FORM-001,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-1350,G-RPT-0994,report.formula.CH5-FORM-002,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-1351,G-RPT-0995,report.formula.CH5-FORM-003,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-1352,G-RPT-0996,report.formula.CH5-FORM-004,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-1353,G-RPT-0997,report.formula.CH5-FORM-005,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-1354,G-RPT-0998,report.formula.CH5-FORM-006,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-1355,G-RPT-0999,report.formula.CH5-FORM-007,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-1356,G-RPT-1000,report.formula.CH5-FORM-008,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-1357,G-RPT-1001,report.formula.CH5-FORM-009,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-1365,G-RPT-1002,report.formula.CH5-FORM-017,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-1366,G-RPT-1003,report.formula.CH5-FORM-018,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-1367,G-RPT-1004,report.formula.CH5-FORM-019,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-1369,G-RPT-1005,report.formula.CH5-FORM-021,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-1370,G-RPT-1006,report.formula.CH5-FORM-022,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-1371,G-RPT-1007,report.formula.CH5-FORM-023,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-1372,G-RPT-1008,report.formula.CH5-FORM-024,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-1375,G-RPT-1009,report.formula.CH5-FORM-027,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-1376,G-RPT-1010,report.formula.CH5-FORM-028,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-1377,G-RPT-1011,report.formula.CH5-FORM-029,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-1379,G-RPT-1012,report.formula.CH5-FORM-031,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-004,G-RPT-1013,report.layout.CH1-PE-001,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-006,G-RPT-1014,report.layout.CH1-PE-002,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-008,G-RPT-1015,report.layout.CH1-PE-003,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-009,G-RPT-1016,report.layout.CH1-PE-004,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-010,G-RPT-1017,report.layout.CH1-PE-005,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-011,G-RPT-1018,report.layout.CH1-PE-006,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-012,G-RPT-1019,report.layout.CH1-PE-007,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-013,G-RPT-1020,report.layout.CH1-PE-008,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-014,G-RPT-1021,report.layout.CH1-PE-009,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-015,G-RPT-1022,report.layout.CH1-PE-010,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-016,G-RPT-1023,report.layout.CH1-PE-011,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-017,G-RPT-1024,report.layout.CH1-PE-012,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-018,G-RPT-1025,report.layout.CH1-PE-013,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-019,G-RPT-1026,report.layout.CH1-PE-014,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-020,G-RPT-1027,report.layout.CH1-PE-015,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-021,G-RPT-1028,report.layout.CH1-PE-016,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-022,G-RPT-1029,report.layout.CH1-PE-017,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-023,G-RPT-1030,report.layout.CH1-PE-018,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-024,G-RPT-1031,report.layout.CH1-PE-019,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-025,G-RPT-1032,report.layout.CH1-PE-020,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-026,G-RPT-1033,report.layout.CH1-PE-021,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-027,G-RPT-1034,report.layout.CH1-PE-022,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-028,G-RPT-1035,report.layout.CH1-PE-023,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-029,G-RPT-1036,report.layout.CH1-PE-024,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-030,G-RPT-1037,report.layout.CH1-PE-025,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-031,G-RPT-1038,report.layout.CH1-PE-026,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-032,G-RPT-1039,report.layout.CH1-PE-027,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-033,G-RPT-1040,report.layout.CH1-PE-028,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-034,G-RPT-1041,report.layout.CH1-PE-029,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-035,G-RPT-1042,report.layout.CH1-PE-030,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-036,G-RPT-1043,report.layout.CH1-PE-031,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-037,G-RPT-1044,report.layout.CH1-PE-032,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-039,G-RPT-1045,report.layout.CH1-PE-033,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-040,G-RPT-1046,report.layout.CH1-PE-034,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-041,G-RPT-1047,report.layout.CH1-PE-035,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-042,G-RPT-1048,report.layout.CH1-PE-036,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-044,G-RPT-1049,report.layout.CH1-PE-037,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-046,G-RPT-1050,report.layout.CH1-PE-038,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-048,G-RPT-1051,report.layout.CH1-PE-039,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-153,G-RPT-1052,report.layout.CH2-PE-001,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-155,G-RPT-1053,report.layout.CH2-PE-002,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-156,G-RPT-1054,report.layout.CH2-PE-003,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-158,G-RPT-1055,report.layout.CH2-PE-004,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-159,G-RPT-1056,report.layout.CH2-PE-005,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-161,G-RPT-1057,report.layout.CH2-PE-006,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-163,G-RPT-1058,report.layout.CH2-PE-007,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-165,G-RPT-1059,report.layout.CH2-PE-008,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-167,G-RPT-1060,report.layout.CH2-PE-009,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-169,G-RPT-1061,report.layout.CH2-PE-010,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-171,G-RPT-1062,report.layout.CH2-PE-011,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-173,G-RPT-1063,report.layout.CH2-PE-012,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-175,G-RPT-1064,report.layout.CH2-PE-013,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-177,G-RPT-1065,report.layout.CH2-PE-014,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-179,G-RPT-1066,report.layout.CH2-PE-015,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-181,G-RPT-1067,report.layout.CH2-PE-016,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-183,G-RPT-1068,report.layout.CH2-PE-017,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-185,G-RPT-1069,report.layout.CH2-PE-018,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-187,G-RPT-1070,report.layout.CH2-PE-019,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-189,G-RPT-1071,report.layout.CH2-PE-020,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-191,G-RPT-1072,report.layout.CH2-PE-021,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-193,G-RPT-1073,report.layout.CH2-PE-022,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-195,G-RPT-1074,report.layout.CH2-PE-023,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-197,G-RPT-1075,report.layout.CH2-PE-024,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-199,G-RPT-1076,report.layout.CH2-PE-025,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-294,G-RPT-1077,report.layout.CAL-P00115-CAL-SEC-3.1-001,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-297,G-RPT-1078,report.layout.CAL-P00116-CAL-SEC-3.1-001,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-299,G-RPT-1079,report.layout.CAL-P00117-CAL-SEC-3.1.1-001,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-301,G-RPT-1080,report.layout.CAL-P00117-CAL-SEC-3.1.1-002,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-302,G-RPT-1081,report.layout.CAL-P00117-CAL-SEC-3.1.1-003,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-303,G-RPT-1082,report.layout.CAL-P00118-CAL-SEC-3.1.2-001,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-305,G-RPT-1083,report.layout.CAL-P00118-CAL-SEC-3.1.2-002,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-306,G-RPT-1084,report.layout.CAL-P00119-CAL-SEC-3.1.2-001,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-308,G-RPT-1085,report.layout.CAL-P00119-CAL-SEC-3.1.2-002,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-309,G-RPT-1086,report.layout.CAL-P00121-CAL-SEC-3.1.2-001,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-311,G-RPT-1087,report.layout.CAL-P00121-CAL-SEC-3.1.2-002,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-313,G-RPT-1088,report.layout.CAL-P00122-CAL-SEC-3.1.2-001,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-315,G-RPT-1089,report.layout.CAL-P00122-CAL-SEC-3.1.2-002,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-317,G-RPT-1090,report.layout.CAL-P00123-CAL-SEC-3.1.2-001,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-319,G-RPT-1091,report.layout.CAL-P00123-CAL-SEC-3.1.2-002,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-320,G-RPT-1092,report.layout.CAL-P00124-CAL-SEC-3.1.2-001,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-322,G-RPT-1093,report.layout.CAL-P00125-CAL-SEC-3.1.2-001,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-324,G-RPT-1094,report.layout.CAL-P00125-CAL-SEC-3.1.2-002,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-325,G-RPT-1095,report.layout.CAL-P00126-CAL-SEC-3.1.2-001,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-327,G-RPT-1096,report.layout.CAL-P00126-CAL-SEC-3.1.2-002,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-328,G-RPT-1097,report.layout.CAL-P00127-CAL-SEC-3.1.2-001,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-330,G-RPT-1098,report.layout.CAL-P00128-CAL-SEC-3.1.2-001,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-332,G-RPT-1099,report.layout.CAL-P00128-CAL-SEC-3.1.2-002,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-333,G-RPT-1100,report.layout.CAL-P00129-CAL-SEC-3.1.2-001,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-335,G-RPT-1101,report.layout.CAL-P00130-CAL-SEC-3.1.2-001,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-337,G-RPT-1102,report.layout.CAL-P00131-CAL-SEC-3.1.2-001,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-339,G-RPT-1103,report.layout.CAL-P00131-CAL-SEC-3.1.2-002,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-340,G-RPT-1104,report.layout.CAL-P00132-CAL-SEC-3.1.2-001,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-342,G-RPT-1105,report.layout.CAL-P00132-CAL-SEC-3.1.2-002,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-344,G-RPT-1106,report.layout.CAL-P00133-CAL-SEC-3.1.2-001,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-346,G-RPT-1107,report.layout.CAL-P00133-CAL-SEC-3.1.2-002,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-347,G-RPT-1108,report.layout.CAL-P00134-CAL-SEC-3.1.2-001,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-348,G-RPT-1109,report.layout.CAL-P00135-CAL-SEC-3.1.2-001,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-349,G-RPT-1110,report.layout.CAL-P00135-CAL-SEC-3.1.2-002,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-351,G-RPT-1111,report.layout.CAL-P00135-CAL-SEC-3.1.2-003,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-353,G-RPT-1112,report.layout.CAL-P00135-CAL-SEC-3.1.2-004,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-354,G-RPT-1113,report.layout.CAL-P00136-CAL-SEC-3.1.2-001,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-356,G-RPT-1114,report.layout.CAL-P00137-CAL-SEC-3.1.2-001,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-358,G-RPT-1115,report.layout.CAL-P00138-CAL-SEC-3.1.2-001,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-359,G-RPT-1116,report.layout.CAL-P00138-CAL-SEC-3.1.2-002,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-360,G-RPT-1117,report.layout.CAL-P00139-CAL-SEC-3.1.2-001,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-362,G-RPT-1118,report.layout.CAL-P00139-CAL-SEC-3.1.2-002,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-363,G-RPT-1119,report.layout.CAL-P00140-CAL-SEC-3.1.2-001,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-364,G-RPT-1120,report.layout.CAL-P00140-CAL-SEC-3.1.2-002,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-365,G-RPT-1121,report.layout.CAL-P00141-CAL-SEC-3.1.3-001,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-367,G-RPT-1122,report.layout.CAL-P00141-CAL-SEC-3.1.3-002,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-368,G-RPT-1123,report.layout.CAL-P00141-CAL-SEC-3.1.3-003,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-369,G-RPT-1124,report.layout.CAL-P00142-CAL-SEC-3.1.4-001,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-371,G-RPT-1125,report.layout.CAL-P00142-CAL-SEC-3.1.4-002,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-372,G-RPT-1126,report.layout.CAL-P00143-CAL-SEC-3.1.5-001,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-374,G-RPT-1127,report.layout.CAL-P00143-CAL-SEC-3.1.5-002,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-375,G-RPT-1128,report.layout.CAL-P00144-CAL-SEC-3.1.5-001,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-376,G-RPT-1129,report.layout.CAL-P00145-CAL-SEC-3.1.6-001,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-378,G-RPT-1130,report.layout.CAL-P00145-CAL-SEC-3.1.6-002,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-379,G-RPT-1131,report.layout.CAL-P00146-CAL-SEC-3.1.6-001,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-380,G-RPT-1132,report.layout.CAL-P00147-CAL-SEC-3.1.6-001,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-381,G-RPT-1133,report.layout.CAL-P00148-CAL-SEC-3.1.6-001,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-382,G-RPT-1134,report.layout.CAL-P00149-CAL-SEC-3.1.6-001,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-383,G-RPT-1135,report.layout.CAL-P00150-CAL-SEC-3.1.6-001,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-384,G-RPT-1136,report.layout.CAL-P00151-CAL-SEC-3.1.6-001,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-385,G-RPT-1137,report.layout.CAL-P00178-CAL-SEC-3.1.6-001,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-386,G-RPT-1138,report.layout.CAL-P00179-CAL-SEC-3.1.6-001,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-387,G-RPT-1139,report.layout.CAL-P00180-CAL-SEC-3.1.7-001,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-389,G-RPT-1140,report.layout.CAL-P00180-CAL-SEC-3.1.7-002,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-390,G-RPT-1141,report.layout.CAL-P00182-CAL-SEC-3.1.7-001,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-391,G-RPT-1142,report.layout.CAL-P00221-CAL-SEC-3.1.7-001,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-392,G-RPT-1143,report.layout.CAL-P00222-CAL-SEC-3.1.8-001,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-394,G-RPT-1144,report.layout.CAL-P00222-CAL-SEC-3.1.8-002,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-395,G-RPT-1145,report.layout.CAL-P00223-CAL-SEC-3.1.8-001,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-396,G-RPT-1146,report.layout.CAL-P00276-CAL-SEC-3.1.8-001,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-397,G-RPT-1147,report.layout.CAL-P00277-CAL-SEC-3.1.9-001,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-399,G-RPT-1148,report.layout.CAL-P00290-CAL-SEC-3.1.9-001,APPROVED_REPORT_DRAWING_GOLDEN,CALCULATION,HIGH,report
RP-581,G-RPT-1149,report.layout.SRC-calculation_chapter_03_section_3_2_page_elements-001,APPROVED_REPORT_DRAWING_GOLDEN,UNKNOWN,HIGH,report
RP-582,G-RPT-1150,report.layout.SRC-calculation_chapter_03_section_3_2_page_elements-002,APPROVED_REPORT_DRAWING_GOLDEN,UNKNOWN,HIGH,report
RP-583,G-RPT-1151,report.layout.SRC-calculation_chapter_03_section_3_2_page_elements-003,APPROVED_REPORT_DRAWING_GOLDEN,UNKNOWN,HIGH,report
RP-584,G-RPT-1152,report.layout.SRC-calculation_chapter_03_section_3_2_page_elements-004,APPROVED_REPORT_DRAWING_GOLDEN,UNKNOWN,HIGH,report
RP-585,G-RPT-1153,report.layout.SRC-calculation_chapter_03_section_3_2_page_elements-005,APPROVED_REPORT_DRAWING_GOLDEN,UNKNOWN,HIGH,report
RP-586,G-RPT-1154,report.layout.SRC-calculation_chapter_03_section_3_2_page_elements-006,APPROVED_REPORT_DRAWING_GOLDEN,UNKNOWN,HIGH,report
RP-587,G-RPT-1155,report.layout.SRC-calculation_chapter_03_section_3_2_page_elements-007,APPROVED_REPORT_DRAWING_GOLDEN,UNKNOWN,HIGH,report
RP-588,G-RPT-1156,report.layout.SRC-calculation_chapter_03_section_3_2_page_elements-008,APPROVED_REPORT_DRAWING_GOLDEN,UNKNOWN,HIGH,report
RP-589,G-RPT-1157,report.layout.SRC-calculation_chapter_03_section_3_2_page_elements-009,APPROVED_REPORT_DRAWING_GOLDEN,UNKNOWN,HIGH,report
RP-590,G-RPT-1158,report.layout.SRC-calculation_chapter_03_section_3_2_page_elements-010,APPROVED_REPORT_DRAWING_GOLDEN,UNKNOWN,HIGH,report
RP-591,G-RPT-1159,report.layout.SRC-calculation_chapter_03_section_3_2_page_elements-011,APPROVED_REPORT_DRAWING_GOLDEN,UNKNOWN,HIGH,report
