traceability_id,feature_id,feature_category,feature_name,subfeature_name,phase_class,stage5a_class,external_source_type,priority,verification_question,why_verification_is_needed,manual_id,pdf_page,book_page,section,screen_name,manual_evidence_summary,explicit_standard_name,explicit_standard_edition,historical_edition_status,target_edition_status,numeric_value_present,formula_present,table_present,ocr_risk,blocking_for_design,related_feature_ids,stage5b_action,notes,status
T5A-0136,F4-P2-017,slab_support_condition,slab_support_condition,src:F4-2-017,unknown,STANDARD_TRACEABILITY_REQUIRED,RBS_CONCRETE,P1,床版の支持条件モデル化が道路橋示方書の床版設計前提と整合するか確認する。,支持条件は設計前提,MAN-006,NONE,NONE,NONE,NONE,NONE,NONE,NONE,UNKNOWN,NOT_SELECTED,NO,NO,NO,MEDIUM,NO,NONE,EXTERNAL_SOURCE_LOOKUP,candidate_hint=NO,IDENTIFIED
T5A-0137,F4-P2-018,slab_material,slab_material,src:F4-2-018,unknown,JIS_TRACEABILITY_REQUIRED,JIS_REBAR,P0,床版鉄筋の種類・規格・呼び名がどのJISに対応するか確認する。,鉄筋材料はJIS照合が必要,MAN-006,NONE,NONE,NONE,NONE,NONE,NONE,NONE,UNKNOWN,NOT_SELECTED,NO,NO,NO,MEDIUM,YES,NONE,EXTERNAL_SOURCE_LOOKUP,candidate_hint=NO,IDENTIFIED
T5A-0138,F4-P2-018,slab_material,slab_material,src:F4-2-018,unknown,STANDARD_TRACEABILITY_REQUIRED,RBS_CONCRETE,P0,配筋量・かぶり・間隔等の設計規定が道路橋示方書にどうあるか確認する。,配筋は示方書照合が必要,MAN-006,NONE,NONE,NONE,NONE,NONE,NONE,NONE,UNKNOWN,NOT_SELECTED,NO,NO,NO,MEDIUM,YES,NONE,EXTERNAL_SOURCE_LOOKUP,candidate_hint=NO,IDENTIFIED
T5A-0139,F4-P2-018,slab_material,slab_material,src:F4-2-018,unknown,MULTIPLE_SOURCES_REQUIRED,JIS_REBAR,P0,JIS規格値と道路橋示方書の配筋規定を組み合わせて読む必要がある項目を列挙する。,複数資料が必要,MAN-006,NONE,NONE,NONE,NONE,NONE,NONE,NONE,UNKNOWN,NOT_SELECTED,NO,NO,NO,MEDIUM,YES,NONE,EXTERNAL_SOURCE_LOOKUP,candidate_hint=NO,IDENTIFIED
T5A-0140,F4-P3-001,section_change,断面変化位置の追加方法,src:F4-3-001,Phase1_required,STANDARD_TRACEABILITY_REQUIRED,RBS_STEEL,P0,非合成鋼鈑桁の「断面変化位置の追加方法」について、最小板厚・幅厚比・断面変化・補剛の要否が適用年版の道路橋示方書に規定されているか確認する。,主桁断面は基準照合が不可欠,MAN-008,5,NONE,2.1 側面図より断面を決定する方法,NONE,断面力表示断面にて、断面を追加したい部分をクリックし、右クリックメニューから「断面変化位置の追加」を行う,NONE,NONE,UNKNOWN,NOT_SELECTED,NO,NO,YES,LOW,YES,NONE,EXTERNAL_SOURCE_LOOKUP,candidate_hint=YES,IDENTIFIED
T5A-0141,F4-P3-002,section_change,断面変化位置の自動決定,src:F4-3-002,Phase1_required,STANDARD_TRACEABILITY_REQUIRED,RBS_STEEL,P0,非合成鋼鈑桁の「断面変化位置の自動決定」について、最小板厚・幅厚比・断面変化・補剛の要否が適用年版の道路橋示方書に規定されているか確認する。,主桁断面は基準照合が不可欠,MAN-008,5,NONE,2.2 最大部材長より断面変化位置を決定する方法,NONE,「実行」-「全断面自動推定」を選択し、最大部材長を入力。内部的に最大部材長付近のパネル1/2点を断面変化位置とする,NONE,NONE,UNKNOWN,NOT_SELECTED,NO,NO,NO,LOW,YES,NONE,EXTERNAL_SOURCE_LOOKUP,candidate_hint=NO,IDENTIFIED
T5A-0142,F4-P3-003,section_change,断面変化位置の手動入力,src:F4-3-003,Phase1_required,STANDARD_TRACEABILITY_REQUIRED,RBS_STEEL,P0,非合成鋼鈑桁の「断面変化位置の手動入力」について、最小板厚・幅厚比・断面変化・補剛の要否が適用年版の道路橋示方書に規定されているか確認する。,主桁断面は基準照合が不可欠,MAN-008,7,NONE,2.3 既存の断面変化位置を入力する方法,NONE,「設計条件」-「断面数・断面長」または「設計条件」-「部材数・部材長」を選択し、1主桁毎に断面数および断面長を指定,NONE,NONE,UNKNOWN,NOT_SELECTED,NO,NO,NO,LOW,YES,NONE,EXTERNAL_SOURCE_LOOKUP,candidate_hint=NO,IDENTIFIED
T5A-0143,F4-P3-004,section_change,断面変化位置の微調整,src:F4-3-004,Phase1_required,STANDARD_TRACEABILITY_REQUIRED,RBS_STEEL,P0,非合成鋼鈑桁の「断面変化位置の微調整」について、最小板厚・幅厚比・断面変化・補剛の要否が適用年版の道路橋示方書に規定されているか確認する。,主桁断面は基準照合が不可欠,MAN-008,8,NONE,3.1 ドラッグ＆ドロップによる調整,NONE,寸法引き出し線付近でマウスをクリックし、ドラッグ＆ドロップで断面変化位置を移動。移動後の位置はパネル1/2点となる,NONE,NONE,UNKNOWN,NOT_SELECTED,NO,NO,NO,LOW,YES,NONE,EXTERNAL_SOURCE_LOOKUP,candidate_hint=YES,IDENTIFIED
T5A-0144,F4-P3-005,section_change,断面長の直接入力,src:F4-3-005,Phase1_required,STANDARD_TRACEABILITY_REQUIRED,RBS_STEEL,P0,非合成鋼鈑桁の「断面長の直接入力」について、最小板厚・幅厚比・断面変化・補剛の要否が適用年版の道路橋示方書に規定されているか確認する。,主桁断面は基準照合が不可欠,MAN-008,9,NONE,3.2 断面長を入力する方法,NONE,断面長および添接長の寸法値をダブルクリックしてダイレクトに寸法入力可能。寸法変更後の長さ調整は老番側の寸法により行う,NONE,NONE,UNKNOWN,NOT_SELECTED,NO,NO,NO,LOW,YES,NONE,EXTERNAL_SOURCE_LOOKUP,candidate_hint=YES,IDENTIFIED
T5A-0145,F4-P3-006,section_change,断面計算の実行,src:F4-3-006,Phase1_required,STANDARD_TRACEABILITY_REQUIRED,RBS_STEEL,P0,非合成鋼鈑桁の「断面計算の実行」について、最小板厚・幅厚比・断面変化・補剛の要否が適用年版の道路橋示方書に規定されているか確認する。,主桁断面は基準照合が不可欠,MAN-008,11,NONE,4.1 断面計算方法,NONE,キーボードのファンクション「F5」を押して断面計算を行う。「実行」-「断面計算(着目桁)」または「全桁全断面の再計算」でも実行可能,NONE,NONE,UNKNOWN,NOT_SELECTED,NO,NO,NO,LOW,YES,NONE,EXTERNAL_SOURCE_LOOKUP,candidate_hint=NO,IDENTIFIED
T5A-0146,F4-P3-007,section_change,断面推定機能,src:F4-3-007,Phase1_required,STANDARD_TRACEABILITY_REQUIRED,RBS_STEEL,P0,非合成鋼鈑桁の「断面推定機能」について、最小板厚・幅厚比・断面変化・補剛の要否が適用年版の道路橋示方書に規定されているか確認する。,主桁断面は基準照合が不可欠,MAN-008,11,NONE,4.2 断面推定機能,NONE,断面形状板厚等に0を入力して断面計算を行うと、0と入力した箇所のみ断面推定する。「実行」-「全断面自動推定」で板厚および板幅の推定を行う,NONE,NONE,UNKNOWN,NOT_SELECTED,YES,NO,NO,LOW,YES,NONE,EXTERNAL_SOURCE_LOOKUP,candidate_hint=YES,IDENTIFIED
T5A-0147,F4-P3-008,section_check,断面チェック機能,src:F4-3-008,Phase1_required,STANDARD_TRACEABILITY_REQUIRED,RBS_STEEL,P0,断面計算の照査項目（応力度・幅厚比等）が道路橋示方書のどの規定に対応するか確認する。,照査は基準なしに確定できない,MAN-008,16,NONE,7. 断面チェック機能の説明,NONE,断面チェック機能の説明（詳細は不明）,NONE,NONE,UNKNOWN,NOT_SELECTED,NO,NO,NO,LOW,YES,NONE,EXTERNAL_SOURCE_LOOKUP,candidate_hint=NO,IDENTIFIED
T5A-0148,F4-P3-009,section_check,断面計算書の出力,src:F4-3-009,Phase1_required,STANDARD_TRACEABILITY_REQUIRED,RBS_STEEL,P0,断面計算の照査項目（応力度・幅厚比等）が道路橋示方書のどの規定に対応するか確認する。,照査は基準なしに確定できない,MAN-008,17,NONE,8. 断面計算書の出力,NONE,「断面計算書」の出力機能（詳細は不明）,NONE,NONE,UNKNOWN,NOT_SELECTED,NO,YES,NO,LOW,YES,NONE,EXTERNAL_SOURCE_LOOKUP,candidate_hint=YES,IDENTIFIED
T5A-0149,F4-P3-010,splice,添接計算の実行,src:F4-3-010,Phase1_required,STANDARD_TRACEABILITY_REQUIRED,RBS_STEEL,P0,添接「添接計算の実行」の継手強度・摩擦接合の考え方に関する道路橋示方書規定を確認する。,添接設計は示方書照合,MAN-008,21,NONE,10. 添接計算実行方法,NONE,添接計算の実行方法（詳細は不明）,NONE,NONE,UNKNOWN,NOT_SELECTED,NO,NO,NO,LOW,YES,NONE,EXTERNAL_SOURCE_LOOKUP,candidate_hint=YES,IDENTIFIED
T5A-0150,F4-P3-010,splice,添接計算の実行,src:F4-3-010,Phase1_required,JIS_TRACEABILITY_REQUIRED,JIS_BOLT,P0,高力ボルトの規格・等級・孔径関連のJISを確認する。,ボルトはJIS,MAN-008,21,NONE,10. 添接計算実行方法,NONE,添接計算の実行方法（詳細は不明）,NONE,NONE,UNKNOWN,NOT_SELECTED,NO,NO,NO,LOW,YES,NONE,EXTERNAL_SOURCE_LOOKUP,candidate_hint=YES,IDENTIFIED
T5A-0151,F4-P3-010,splice,添接計算の実行,src:F4-3-010,Phase1_required,MULTIPLE_SOURCES_REQUIRED,RBS_STEEL,P0,示方書の継手規定とJISボルト規格を組み合わせて読む項目を洗い出す。,複数資料必須,MAN-008,21,NONE,10. 添接計算実行方法,NONE,添接計算の実行方法（詳細は不明）,NONE,NONE,UNKNOWN,NOT_SELECTED,NO,NO,NO,LOW,YES,NONE,EXTERNAL_SOURCE_LOOKUP,candidate_hint=YES,IDENTIFIED
T5A-0152,F4-P3-011,splice_bolt,フランジボルト配置変更方法1,src:F4-3-011,Phase1_required,JIS_TRACEABILITY_REQUIRED,JIS_BOLT,P0,「フランジボルト配置変更方法1」に関し、ボルト径・孔径・ピッチ・ゲージ・縁端距離のJIS/関連規格を確認する。,ボルト寸法はJIS系照合,MAN-009,6,NONE,3.1 フランジボルト配置変更方法1,NONE,自動配置を「3：全指定」に変更し、「ピッチ入力」で配置を「2：千鳥(鈑桁フランジ用)」に変更。ゲージ入力でn1@に2、g1に-1を入力,NONE,NONE,UNKNOWN,NOT_SELECTED,NO,NO,NO,LOW,YES,NONE,EXTERNAL_SOURCE_LOOKUP,candidate_hint=YES,IDENTIFIED
T5A-0153,F4-P3-011,splice_bolt,フランジボルト配置変更方法1,src:F4-3-011,Phase1_required,STANDARD_TRACEABILITY_REQUIRED,RBS_STEEL,P0,縁端距離・ピッチ等の最小値が道路橋示方書側にも規定されているか確認する。,示方書にも寸法規定がある可能性,MAN-009,6,NONE,3.1 フランジボルト配置変更方法1,NONE,自動配置を「3：全指定」に変更し、「ピッチ入力」で配置を「2：千鳥(鈑桁フランジ用)」に変更。ゲージ入力でn1@に2、g1に-1を入力,NONE,NONE,UNKNOWN,NOT_SELECTED,NO,NO,NO,LOW,YES,NONE,EXTERNAL_SOURCE_LOOKUP,candidate_hint=YES,IDENTIFIED
T5A-0154,F4-P3-011,splice_bolt,フランジボルト配置変更方法1,src:F4-3-011,Phase1_required,MULTIPLE_SOURCES_REQUIRED,JIS_BOLT,P0,JISと示方書のどちらが支配的かを、適合判定せずに条文役割として整理する。,複数資料,MAN-009,6,NONE,3.1 フランジボルト配置変更方法1,NONE,自動配置を「3：全指定」に変更し、「ピッチ入力」で配置を「2：千鳥(鈑桁フランジ用)」に変更。ゲージ入力でn1@に2、g1に-1を入力,NONE,NONE,UNKNOWN,NOT_SELECTED,NO,NO,NO,LOW,YES,NONE,EXTERNAL_SOURCE_LOOKUP,candidate_hint=YES,IDENTIFIED
T5A-0155,F4-P3-012,splice_bolt,ボルト本数不足時の再計算,src:F4-3-012,Phase1_required,JIS_TRACEABILITY_REQUIRED,JIS_BOLT,P0,「ボルト本数不足時の再計算」に関し、ボルト径・孔径・ピッチ・ゲージ・縁端距離のJIS/関連規格を確認する。,ボルト寸法はJIS系照合,MAN-009,8,NONE,3.1(8) 計算実行,NONE,ボルト本数不足が発生した場合、自動配置を「２：ゲージ指定」に再度変更し、「再計算」をクリックしてボルト本数を満足するボルト配置を決定,NONE,NONE,UNKNOWN,NOT_SELECTED,YES,NO,NO,LOW,YES,NONE,EXTERNAL_SOURCE_LOOKUP,candidate_hint=YES,IDENTIFIED
T5A-0156,F4-P3-012,splice_bolt,ボルト本数不足時の再計算,src:F4-3-012,Phase1_required,STANDARD_TRACEABILITY_REQUIRED,RBS_STEEL,P0,縁端距離・ピッチ等の最小値が道路橋示方書側にも規定されているか確認する。,示方書にも寸法規定がある可能性,MAN-009,8,NONE,3.1(8) 計算実行,NONE,ボルト本数不足が発生した場合、自動配置を「２：ゲージ指定」に再度変更し、「再計算」をクリックしてボルト本数を満足するボルト配置を決定,NONE,NONE,UNKNOWN,NOT_SELECTED,YES,NO,NO,LOW,YES,NONE,EXTERNAL_SOURCE_LOOKUP,candidate_hint=YES,IDENTIFIED
T5A-0157,F4-P3-012,splice_bolt,ボルト本数不足時の再計算,src:F4-3-012,Phase1_required,MULTIPLE_SOURCES_REQUIRED,JIS_BOLT,P0,JISと示方書のどちらが支配的かを、適合判定せずに条文役割として整理する。,複数資料,MAN-009,8,NONE,3.1(8) 計算実行,NONE,ボルト本数不足が発生した場合、自動配置を「２：ゲージ指定」に再度変更し、「再計算」をクリックしてボルト本数を満足するボルト配置を決定,NONE,NONE,UNKNOWN,NOT_SELECTED,YES,NO,NO,LOW,YES,NONE,EXTERNAL_SOURCE_LOOKUP,candidate_hint=YES,IDENTIFIED
T5A-0158,F4-P3-013,splice_bolt,フランジボルト配置変更方法2,src:F4-3-013,Phase1_required,JIS_TRACEABILITY_REQUIRED,JIS_BOLT,P0,「フランジボルト配置変更方法2」に関し、ボルト径・孔径・ピッチ・ゲージ・縁端距離のJIS/関連規格を確認する。,ボルト寸法はJIS系照合,MAN-009,9,NONE,3.2 フランジボルト配置変更方法2,NONE,ピッチ方向寸法を75mmから標準部45mm・絞り部70mmに変更。ピッチ入力で標準部ピッチに45、絞り部ピッチに70を入力,NONE,NONE,UNKNOWN,NOT_SELECTED,YES,NO,NO,LOW,YES,NONE,EXTERNAL_SOURCE_LOOKUP,candidate_hint=YES,IDENTIFIED
T5A-0159,F4-P3-013,splice_bolt,フランジボルト配置変更方法2,src:F4-3-013,Phase1_required,STANDARD_TRACEABILITY_REQUIRED,RBS_STEEL,P0,縁端距離・ピッチ等の最小値が道路橋示方書側にも規定されているか確認する。,示方書にも寸法規定がある可能性,MAN-009,9,NONE,3.2 フランジボルト配置変更方法2,NONE,ピッチ方向寸法を75mmから標準部45mm・絞り部70mmに変更。ピッチ入力で標準部ピッチに45、絞り部ピッチに70を入力,NONE,NONE,UNKNOWN,NOT_SELECTED,YES,NO,NO,LOW,YES,NONE,EXTERNAL_SOURCE_LOOKUP,candidate_hint=YES,IDENTIFIED
T5A-0160,F4-P3-013,splice_bolt,フランジボルト配置変更方法2,src:F4-3-013,Phase1_required,MULTIPLE_SOURCES_REQUIRED,JIS_BOLT,P0,JISと示方書のどちらが支配的かを、適合判定せずに条文役割として整理する。,複数資料,MAN-009,9,NONE,3.2 フランジボルト配置変更方法2,NONE,ピッチ方向寸法を75mmから標準部45mm・絞り部70mmに変更。ピッチ入力で標準部ピッチに45、絞り部ピッチに70を入力,NONE,NONE,UNKNOWN,NOT_SELECTED,YES,NO,NO,LOW,YES,NONE,EXTERNAL_SOURCE_LOOKUP,candidate_hint=YES,IDENTIFIED
T5A-0161,F4-P3-014,splice_plate,添接板厚不足時の再計算,src:F4-3-014,Phase1_required,STANDARD_TRACEABILITY_REQUIRED,RBS_STEEL,P0,添接「添接板厚不足時の再計算」の継手強度・摩擦接合の考え方に関する道路橋示方書規定を確認する。,添接設計は示方書照合,MAN-009,10,NONE,3.2(5) 計算実行,NONE,添接板厚に”0”を入力後、「再計算」をクリックして添接板厚を満足する板厚を決定,NONE,NONE,UNKNOWN,NOT_SELECTED,YES,NO,NO,LOW,YES,NONE,EXTERNAL_SOURCE_LOOKUP,candidate_hint=YES,IDENTIFIED
T5A-0162,F4-P3-014,splice_plate,添接板厚不足時の再計算,src:F4-3-014,Phase1_required,JIS_TRACEABILITY_REQUIRED,JIS_BOLT,P0,高力ボルトの規格・等級・孔径関連のJISを確認する。,ボルトはJIS,MAN-009,10,NONE,3.2(5) 計算実行,NONE,添接板厚に”0”を入力後、「再計算」をクリックして添接板厚を満足する板厚を決定,NONE,NONE,UNKNOWN,NOT_SELECTED,YES,NO,NO,LOW,YES,NONE,EXTERNAL_SOURCE_LOOKUP,candidate_hint=YES,IDENTIFIED
T5A-0163,F4-P3-014,splice_plate,添接板厚不足時の再計算,src:F4-3-014,Phase1_required,MULTIPLE_SOURCES_REQUIRED,RBS_STEEL,P0,示方書の継手規定とJISボルト規格を組み合わせて読む項目を洗い出す。,複数資料必須,MAN-009,10,NONE,3.2(5) 計算実行,NONE,添接板厚に”0”を入力後、「再計算」をクリックして添接板厚を満足する板厚を決定,NONE,NONE,UNKNOWN,NOT_SELECTED,YES,NO,NO,LOW,YES,NONE,EXTERNAL_SOURCE_LOOKUP,candidate_hint=YES,IDENTIFIED
T5A-0164,F4-P3-015,splice_bolt,腹板ボルト配置変更方法,src:F4-3-015,Phase1_required,JIS_TRACEABILITY_REQUIRED,JIS_BOLT,P0,「腹板ボルト配置変更方法」に関し、ボルト径・孔径・ピッチ・ゲージ・縁端距離のJIS/関連規格を確認する。,ボルト寸法はJIS系照合,MAN-009,11,NONE,3.3 腹板ボルト配置変更方法,NONE,"自動配置を「2：ゲージ指定」に変更。ゲージ入力で◎腹板方式を有効とし、ゲージ種類数を3と入力。n1@,g1およびn3@,g3を2,75、n2@を12、g2を-1として入力",NONE,NONE,UNKNOWN,NOT_SELECTED,NO,YES,NO,LOW,YES,NONE,EXTERNAL_SOURCE_LOOKUP,candidate_hint=YES,IDENTIFIED
T5A-0165,F4-P3-015,splice_bolt,腹板ボルト配置変更方法,src:F4-3-015,Phase1_required,STANDARD_TRACEABILITY_REQUIRED,RBS_STEEL,P0,縁端距離・ピッチ等の最小値が道路橋示方書側にも規定されているか確認する。,示方書にも寸法規定がある可能性,MAN-009,11,NONE,3.3 腹板ボルト配置変更方法,NONE,"自動配置を「2：ゲージ指定」に変更。ゲージ入力で◎腹板方式を有効とし、ゲージ種類数を3と入力。n1@,g1およびn3@,g3を2,75、n2@を12、g2を-1として入力",NONE,NONE,UNKNOWN,NOT_SELECTED,NO,YES,NO,LOW,YES,NONE,EXTERNAL_SOURCE_LOOKUP,candidate_hint=YES,IDENTIFIED
T5A-0166,F4-P3-015,splice_bolt,腹板ボルト配置変更方法,src:F4-3-015,Phase1_required,MULTIPLE_SOURCES_REQUIRED,JIS_BOLT,P0,JISと示方書のどちらが支配的かを、適合判定せずに条文役割として整理する。,複数資料,MAN-009,11,NONE,3.3 腹板ボルト配置変更方法,NONE,"自動配置を「2：ゲージ指定」に変更。ゲージ入力で◎腹板方式を有効とし、ゲージ種類数を3と入力。n1@,g1およびn3@,g3を2,75、n2@を12、g2を-1として入力",NONE,NONE,UNKNOWN,NOT_SELECTED,NO,YES,NO,LOW,YES,NONE,EXTERNAL_SOURCE_LOOKUP,candidate_hint=YES,IDENTIFIED
