golden_id,domain,field_path,entity_id,raw_value,raw_unit,normalized_value,normalized_unit,semantic_class,source_record_ids,candidate_ids,calculation_locator,drawing_locator,source_priority,confidence,verification_status,promotion_status,promotion_reason,human_confirmation_id,conflict_id,standard_profile,notes
G-RPT-0280,report,report.table.CH1-TBL-042,ENT-LINE-ACL,主桁格間長,,,,table,CH1-TBL-042,RP-091,calc_pdf_p10,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Calculation table record.
G-RPT-0281,report,report.table.CH1-TBL-043,ENT-LINE-ACL,主桁格間長,,,,table,CH1-TBL-043,RP-092,calc_pdf_p10,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Calculation table record.
G-RPT-0282,report,report.table.CH1-TBL-044,ENT-LINE-ACL,主桁格間長,,,,table,CH1-TBL-044,RP-093,calc_pdf_p10,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Calculation table record.
G-RPT-0283,report,report.table.CH1-TBL-045,ENT-LINE-ACL,主桁格間長,,,,table,CH1-TBL-045,RP-094,calc_pdf_p10,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Calculation table record.
G-RPT-0284,report,report.table.CH1-TBL-046,ENT-LINE-ACL,主桁格間長,,,,table,CH1-TBL-046,RP-095,calc_pdf_p10,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Calculation table record.
G-RPT-0285,report,report.table.CH1-TBL-047,ENT-LINE-ACL,主桁格間長,,,,table,CH1-TBL-047,RP-096,calc_pdf_p10,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Calculation table record.
G-RPT-0286,report,report.table.CH1-TBL-048,ENT-LINE-ACL,主桁格間長,,,,table,CH1-TBL-048,RP-097,calc_pdf_p10,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Calculation table record.
G-RPT-0287,report,report.table.CH1-TBL-049,ENT-LINE-ACL,主桁格間長,,,,table,CH1-TBL-049,RP-098,calc_pdf_p10,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Calculation table record.
G-RPT-0288,report,report.table.CH1-TBL-050,ENT-LINE-ACL,主桁格間長,,,,table,CH1-TBL-050,RP-099,calc_pdf_p10,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Calculation table record.
G-RPT-0289,report,report.table.CH1-TBL-051,ENT-LINE-ACL,主桁格間長,,,,table,CH1-TBL-051,RP-100,calc_pdf_p10,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Calculation table record.
G-RPT-0290,report,report.table.CH1-TBL-052,ENT-LINE-ACL,主桁格間長,,,,table,CH1-TBL-052,RP-101,calc_pdf_p10,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Calculation table record.
G-RPT-0291,report,report.table.CH1-TBL-053,ENT-LINE-ACL,主桁格間長,,,,table,CH1-TBL-053,RP-102,calc_pdf_p10,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Calculation table record.
G-RPT-0292,report,report.table.CH1-TBL-054,ENT-LINE-ACL,主桁格間長,,,,table,CH1-TBL-054,RP-103,calc_pdf_p10,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Calculation table record.
G-RPT-0293,report,report.table.CH1-TBL-055,ENT-LINE-ACL,主桁格間長,,,,table,CH1-TBL-055,RP-104,calc_pdf_p10,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Calculation table record.
G-RPT-0294,report,report.table.CH1-TBL-056,ENT-LINE-ACL,主桁格間長,,,,table,CH1-TBL-056,RP-105,calc_pdf_p10,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Calculation table record.
G-RPT-0295,report,report.table.CH1-TBL-057,ENT-LINE-ACL,主桁格間長,,,,table,CH1-TBL-057,RP-106,calc_pdf_p10,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Calculation table record.
G-RPT-0296,report,report.table.CH1-TBL-058,ENT-LINE-ACL,主桁格間長,,,,table,CH1-TBL-058,RP-107,calc_pdf_p10,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Calculation table record.
G-RPT-0297,report,report.table.CH1-TBL-059,ENT-LINE-ACL,横断間隔長,,,,table,CH1-TBL-059,RP-108,calc_pdf_p11,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Calculation table record.
G-RPT-0298,report,report.table.CH1-TBL-060,ENT-LINE-ACL,横断間隔長,,,,table,CH1-TBL-060,RP-109,calc_pdf_p11,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Calculation table record.
G-RPT-0299,report,report.table.CH1-TBL-061,ENT-LINE-ACL,横断間隔長,,,,table,CH1-TBL-061,RP-110,calc_pdf_p11,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Calculation table record.
G-RPT-0300,report,report.table.CH1-TBL-062,ENT-LINE-ACL,横断間隔長,,,,table,CH1-TBL-062,RP-111,calc_pdf_p11,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Calculation table record.
G-RPT-0301,report,report.table.CH1-TBL-063,ENT-LINE-ACL,横断間隔長,,,,table,CH1-TBL-063,RP-112,calc_pdf_p11,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Calculation table record.
G-RPT-0302,report,report.table.CH1-TBL-064,ENT-LINE-ACL,横断間隔長,,,,table,CH1-TBL-064,RP-113,calc_pdf_p11,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Calculation table record.
G-RPT-0303,report,report.table.CH1-TBL-065,ENT-LINE-ACL,横断間隔長,,,,table,CH1-TBL-065,RP-114,calc_pdf_p11,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Calculation table record.
G-RPT-0304,report,report.table.CH1-TBL-066,ENT-LINE-ACL,横断間隔長,,,,table,CH1-TBL-066,RP-115,calc_pdf_p11,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Calculation table record.
G-RPT-0305,report,report.table.CH1-TBL-067,ENT-LINE-ACL,横断間隔長,,,,table,CH1-TBL-067,RP-116,calc_pdf_p11,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Calculation table record.
G-RPT-0306,report,report.table.CH1-TBL-068,ENT-LINE-ACL,横断間隔長,,,,table,CH1-TBL-068,RP-117,calc_pdf_p11,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Calculation table record.
G-RPT-0307,report,report.table.CH1-TBL-069,ENT-LINE-ACL,横断間隔長,,,,table,CH1-TBL-069,RP-118,calc_pdf_p11,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Calculation table record.
G-RPT-0308,report,report.table.CH1-TBL-070,ENT-LINE-ACL,横断間隔長,,,,table,CH1-TBL-070,RP-119,calc_pdf_p11,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Calculation table record.
G-RPT-0309,report,report.table.CH1-TBL-071,ENT-LINE-ACL,横断間隔長,,,,table,CH1-TBL-071,RP-120,calc_pdf_p11,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Calculation table record.
G-RPT-0310,report,report.table.CH1-TBL-072,ENT-LINE-ACL,横断間隔長,,,,table,CH1-TBL-072,RP-121,calc_pdf_p11,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Calculation table record.
G-RPT-0311,report,report.table.CH1-TBL-073,ENT-LINE-ACL,横断間隔長,,,,table,CH1-TBL-073,RP-122,calc_pdf_p11,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Calculation table record.
G-RPT-0312,report,report.table.CH1-TBL-074,ENT-LINE-ACL,横断間隔長,,,,table,CH1-TBL-074,RP-123,calc_pdf_p11,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Calculation table record.
G-RPT-0313,report,report.table.CH1-TBL-075,ENT-LINE-ACL,横断間隔長,,,,table,CH1-TBL-075,RP-124,calc_pdf_p11,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Calculation table record.
G-RPT-0314,report,report.table.CH1-TBL-076,ENT-LINE-ACL,横断間隔長,,,,table,CH1-TBL-076,RP-125,calc_pdf_p11,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Calculation table record.
G-RPT-0315,report,report.table.CH1-TBL-077,ENT-LINE-ACL,横断間隔長,,,,table,CH1-TBL-077,RP-126,calc_pdf_p11,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Calculation table record.
G-RPT-0316,report,report.table.CH1-TBL-078,ENT-LINE-ACL,横断間隔長,,,,table,CH1-TBL-078,RP-127,calc_pdf_p11,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Calculation table record.
G-RPT-0317,report,report.table.CH1-TBL-079,ENT-LINE-ACL,横断間隔長,,,,table,CH1-TBL-079,RP-128,calc_pdf_p11,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Calculation table record.
G-RPT-0318,report,report.table.CH1-TBL-080,ENT-LINE-ACL,横断間隔長,,,,table,CH1-TBL-080,RP-129,calc_pdf_p11,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Calculation table record.
G-RPT-0319,report,report.table.CH1-TBL-081,ENT-LINE-ACL,横断間隔長,,,,table,CH1-TBL-081,RP-130,calc_pdf_p11,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Calculation table record.
G-RPT-0320,report,report.table.CH1-TBL-082,ENT-LINE-ACL,横断間隔長,,,,table,CH1-TBL-082,RP-131,calc_pdf_p11,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Calculation table record.
G-RPT-0321,report,report.table.CH1-TBL-083,ENT-LINE-ACL,設計条件一覧,,,,table,CH1-TBL-083,RP-132,calc_pdf_p7,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Calculation table record.
G-RPT-0322,report,report.table.CH2-TBL-001,ENT-LINE-ACL,各部構成,,,,table,CH2-TBL-001,RP-200,calc_pdf_p18,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Calculation table record.
G-RPT-0323,report,report.table.CH2-TBL-002,ENT-LINE-ACL,各部構成,,,,table,CH2-TBL-002,RP-201,calc_pdf_p18,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Calculation table record.
G-RPT-0324,report,report.table.CH2-TBL-003,ENT-LINE-ACL,各部構成,,,,table,CH2-TBL-003,RP-202,calc_pdf_p18,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Calculation table record.
G-RPT-0325,report,report.table.CH2-TBL-004,ENT-LINE-ACL,各部構成,,,,table,CH2-TBL-004,RP-203,calc_pdf_p18,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Calculation table record.
G-RPT-0326,report,report.table.CH2-TBL-005,ENT-LINE-ACL,材料(鋼板),,,,table,CH2-TBL-005,RP-204,calc_pdf_p18,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Calculation table record.
G-RPT-0327,report,report.table.CH2-TBL-006,ENT-LINE-ACL,材料(鋼板),,,,table,CH2-TBL-006,RP-205,calc_pdf_p18,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Calculation table record.
G-RPT-0328,report,report.table.CH2-TBL-007,ENT-LINE-ACL,材料(鋼板),,,,table,CH2-TBL-007,RP-206,calc_pdf_p18,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Calculation table record.
G-RPT-0329,report,report.table.CH2-TBL-008,ENT-LINE-ACL,材料(鋼板),,,,table,CH2-TBL-008,RP-207,calc_pdf_p18,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Calculation table record.
G-RPT-0330,report,report.table.CH2-TBL-009,ENT-LINE-ACL,材料(横リブ),,,,table,CH2-TBL-009,RP-208,calc_pdf_p18,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Calculation table record.
G-RPT-0331,report,report.table.CH2-TBL-010,ENT-LINE-ACL,材料(横リブ),,,,table,CH2-TBL-010,RP-209,calc_pdf_p18,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Calculation table record.
G-RPT-0332,report,report.table.CH2-TBL-011,ENT-LINE-ACL,材料(横リブ),,,,table,CH2-TBL-011,RP-210,calc_pdf_p18,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Calculation table record.
G-RPT-0333,report,report.table.CH2-TBL-012,ENT-LINE-ACL,材料(鉄筋),,,,table,CH2-TBL-012,RP-211,calc_pdf_p18,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Calculation table record.
G-RPT-0334,report,report.table.CH2-TBL-013,ENT-LINE-ACL,材料(鉄筋),,,,table,CH2-TBL-013,RP-212,calc_pdf_p18,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Calculation table record.
G-RPT-0335,report,report.table.CH2-TBL-014,ENT-LINE-ACL,材料(鉄筋),,,,table,CH2-TBL-014,RP-213,calc_pdf_p18,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Calculation table record.
G-RPT-0336,report,report.table.CH2-TBL-015,ENT-LINE-ACL,材料(鉄筋),,,,table,CH2-TBL-015,RP-214,calc_pdf_p18,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Calculation table record.
G-RPT-0337,report,report.table.CH2-TBL-016,ENT-LINE-ACL,材料(鉄筋),,,,table,CH2-TBL-016,RP-215,calc_pdf_p18,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Calculation table record.
G-RPT-0338,report,report.table.CH2-TBL-017,ENT-LINE-ACL,材料(コンクリート),,,,table,CH2-TBL-017,RP-216,calc_pdf_p18,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Calculation table record.
G-RPT-0339,report,report.table.CH2-TBL-018,ENT-LINE-ACL,材料(コンクリート),,,,table,CH2-TBL-018,RP-217,calc_pdf_p18,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Calculation table record.
G-RPT-0340,report,report.table.CH2-TBL-019,ENT-LINE-ACL,合成床版厚,,,,table,CH2-TBL-019,RP-218,calc_pdf_p19,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Calculation table record.
G-RPT-0341,report,report.table.CH2-TBL-020,ENT-LINE-ACL,合成床版厚,,,,table,CH2-TBL-020,RP-219,calc_pdf_p19,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Calculation table record.
G-RPT-0342,report,report.table.CH2-TBL-021,ENT-LINE-ACL,合成床版厚,,,,table,CH2-TBL-021,RP-220,calc_pdf_p19,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Calculation table record.
G-RPT-0343,report,report.table.CH2-TBL-022,ENT-LINE-ACL,合成床版厚,,,,table,CH2-TBL-022,RP-221,calc_pdf_p19,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Calculation table record.
G-RPT-0344,report,report.table.CH2-TBL-023,ENT-LINE-ACL,鋼材寸法,,,,table,CH2-TBL-023,RP-222,calc_pdf_p19,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Calculation table record.
G-RPT-0345,report,report.table.CH2-TBL-024,ENT-LINE-ACL,鋼材寸法,,,,table,CH2-TBL-024,RP-223,calc_pdf_p19,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Calculation table record.
G-RPT-0346,report,report.table.CH2-TBL-025,ENT-LINE-ACL,鋼材寸法,,,,table,CH2-TBL-025,RP-224,calc_pdf_p19,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Calculation table record.
G-RPT-0347,report,report.table.CH2-TBL-026,ENT-LINE-ACL,鋼材寸法,,,,table,CH2-TBL-026,RP-225,calc_pdf_p19,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Calculation table record.
G-RPT-0348,report,report.table.CH2-TBL-027,ENT-LINE-ACL,鋼材寸法,,,,table,CH2-TBL-027,RP-226,calc_pdf_p19,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Calculation table record.
G-RPT-0349,report,report.table.CH2-TBL-028,ENT-LINE-ACL,スタッド仕様,,,,table,CH2-TBL-028,RP-227,calc_pdf_p19,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Calculation table record.
G-RPT-0350,report,report.table.CH2-TBL-029,ENT-LINE-ACL,スタッド仕様,,,,table,CH2-TBL-029,RP-228,calc_pdf_p19,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Calculation table record.
G-RPT-0351,report,report.table.CH2-TBL-030,ENT-LINE-ACL,スタッド仕様,,,,table,CH2-TBL-030,RP-229,calc_pdf_p19,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Calculation table record.
G-RPT-0352,report,report.table.CH2-TBL-031,ENT-LINE-ACL,鉄筋配置(一般部),,,,table,CH2-TBL-031,RP-230,calc_pdf_p20,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Calculation table record.
G-RPT-0353,report,report.table.CH2-TBL-032,ENT-LINE-ACL,鉄筋配置(一般部),,,,table,CH2-TBL-032,RP-231,calc_pdf_p20,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Calculation table record.
G-RPT-0354,report,report.table.CH2-TBL-033,ENT-LINE-ACL,鉄筋配置(一般部),,,,table,CH2-TBL-033,RP-232,calc_pdf_p20,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Calculation table record.
G-RPT-0355,report,report.table.CH2-TBL-034,ENT-LINE-ACL,鉄筋配置(中間支点部),,,,table,CH2-TBL-034,RP-233,calc_pdf_p20,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Calculation table record.
G-RPT-0356,report,report.table.CAL-TBL-P00119-001,ENT-LINE-ACL,死荷重一覧(舗装),,,,table,CAL-TBL-P00119-001,RP-400,calc_pdf_p119,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Calculation table record.
G-RPT-0357,report,report.table.CAL-TBL-P00119-002,ENT-LINE-ACL,死荷重一覧(舗装),,,,table,CAL-TBL-P00119-002,RP-401,calc_pdf_p119,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Calculation table record.
G-RPT-0358,report,report.table.CAL-TBL-P00119-003,ENT-LINE-ACL,死荷重一覧(床版),,,,table,CAL-TBL-P00119-003,RP-402,calc_pdf_p119,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Calculation table record.
